date,country,soe,arrivals,arrivals_male,arrivals_female,ISO3_code,Continent
2022-07-01,BRA,Perak,5,2,3,BRA,Americas
2022-07-01,BRA,Perlis,3,3,0,BRA,Americas
2022-07-01,BRA,Pulau Pinang,23,18,5,BRA,Americas
2022-07-01,BRA,Sabah,5,4,1,BRA,Americas
2022-07-01,BRA,Sarawak,1,1,0,BRA,Americas
2022-07-01,BRA,Selangor,498,272,226,BRA,Americas
2022-07-01,BRA,W.P. Labuan,0,0,0,BRA,Americas
2022-07-01,BRB,Johor,1,0,1,BRB,Americas
2022-07-01,BRB,Kedah,0,0,0,BRB,Americas
2022-07-01,BRB,Perlis,0,0,0,BRB,Americas
2022-07-01,BRB,Pulau Pinang,0,0,0,BRB,Americas
2022-07-01,BRB,Selangor,2,0,2,BRB,Americas
2022-07-01,BRN,Johor,198,112,86,BRN,Asia
2022-07-01,BRN,Kedah,1,1,0,BRN,Asia
2022-07-01,BRN,Kelantan,0,0,0,BRN,Asia
2022-07-01,BRN,Melaka,0,0,0,BRN,Asia
2022-07-01,BRN,Pahang,0,0,0,BRN,Asia
2022-07-01,BRN,Perak,1,1,0,BRN,Asia
2022-07-01,BRN,Perlis,9,3,6,BRN,Asia
2022-07-01,BRN,Pulau Pinang,3,2,1,BRN,Asia
2022-07-01,BRN,Sabah,889,443,446,BRN,Asia
2022-07-01,BRN,Sarawak,6462,3682,2780,BRN,Asia
2022-07-01,BRN,Selangor,2978,1542,1436,BRN,Asia
2022-07-01,BRN,W.P. Labuan,53,26,27,BRN,Asia
2022-07-01,BTN,Johor,0,0,0,BTN,Asia
2022-07-01,BTN,Kedah,1,1,0,BTN,Asia
2022-07-01,BTN,Perak,0,0,0,BTN,Asia
2022-07-01,BTN,Perlis,0,0,0,BTN,Asia
2022-07-01,BTN,Pulau Pinang,0,0,0,BTN,Asia
2022-07-01,BTN,Sabah,0,0,0,BTN,Asia
2022-07-01,BTN,Sarawak,0,0,0,BTN,Asia
2022-07-01,BTN,Selangor,42,25,17,BTN,Asia
2022-07-01,BWA,Johor,1,1,0,BWA,Africa
2022-07-01,BWA,Kedah,0,0,0,BWA,Africa
2022-07-01,BWA,Perlis,0,0,0,BWA,Africa
2022-07-01,BWA,Pulau Pinang,0,0,0,BWA,Africa
2022-07-01,BWA,Sabah,0,0,0,BWA,Africa
2022-07-01,BWA,Sarawak,0,0,0,BWA,Africa
2022-07-01,BWA,Selangor,12,4,8,BWA,Africa
2022-07-01,CAF,Kedah,0,0,0,CAF,Africa
2022-07-01,CAF,Selangor,0,0,0,CAF,Africa
2022-07-01,CAN,Johor,788,482,306,CAN,Americas
2022-07-01,CAN,Kedah,57,30,27,CAN,Americas
2022-07-01,CAN,Kelantan,0,0,0,CAN,Americas
2022-07-01,CAN,Melaka,0,0,0,CAN,Americas
2022-07-01,CAN,Negeri Sembilan,0,0,0,CAN,Americas
2022-07-01,CAN,Pahang,5,1,4,CAN,Americas
2022-07-01,CAN,Perak,23,13,10,CAN,Americas
2022-07-01,CAN,Perlis,16,12,4,CAN,Americas
2022-07-01,CAN,Pulau Pinang,168,94,74,CAN,Americas
2022-07-01,CAN,Sabah,62,28,34,CAN,Americas
2022-07-01,CAN,Sarawak,51,33,18,CAN,Americas
2022-07-01,CAN,Selangor,2517,1461,1056,CAN,Americas
2022-07-01,CAN,Terengganu,0,0,0,CAN,Americas
2022-07-01,CAN,W.P. Labuan,1,1,0,CAN,Americas
2022-07-01,CCK,Selangor,0,0,0,CCK,Oceania
2022-07-01,CHE,Johor,385,224,161,CHE,Americas
2022-07-01,CHE,Kedah,56,30,26,CHE,Americas
2022-07-01,CHE,Kelantan,5,4,1,CHE,Americas
2022-07-01,CHE,Melaka,0,0,0,CHE,Americas
2022-07-01,CHE,Negeri Sembilan,0,0,0,CHE,Americas
2022-07-01,CHE,Pahang,2,2,0,CHE,Americas
2022-07-01,CHE,Perak,5,3,2,CHE,Americas
2022-07-01,CHE,Perlis,11,6,5,CHE,Americas
2022-07-01,CHE,Pulau Pinang,94,58,36,CHE,Americas
2022-07-01,CHE,Sabah,49,22,27,CHE,Americas
2022-07-01,CHE,Sarawak,42,25,17,CHE,Americas
2022-07-01,CHE,Selangor,1235,705,530,CHE,Americas
2022-07-01,CHE,W.P. Labuan,1,1,0,CHE,Americas
2022-07-01,CHL,Johor,20,13,7,CHL,Americas
2022-07-01,CHL,Kedah,5,2,3,CHL,Americas
2022-07-01,CHL,Kelantan,0,0,0,CHL,Americas
2022-07-01,CHL,Melaka,0,0,0,CHL,Americas
2022-07-01,CHL,Pahang,0,0,0,CHL,Americas
2022-07-01,CHL,Perak,0,0,0,CHL,Americas
2022-07-01,CHL,Perlis,1,1,0,CHL,Americas
2022-07-01,CHL,Pulau Pinang,4,3,1,CHL,Americas
2022-07-01,CHL,Sabah,0,0,0,CHL,Americas
2022-07-01,CHL,Sarawak,0,0,0,CHL,Americas
2022-07-01,CHL,Selangor,114,62,52,CHL,Americas
2022-07-01,CHN,Johor,18366,7545,10821,CHN,Asia
2022-07-01,CHN,Kedah,341,143,198,CHN,Asia
2022-07-01,CHN,Kelantan,5,0,5,CHN,Asia
2022-07-01,CHN,Melaka,1,1,0,CHN,Asia
2022-07-01,CHN,Pahang,3,3,0,CHN,Asia
2022-07-01,CHN,Perak,144,73,71,CHN,Asia
2022-07-01,CHN,Perlis,44,27,17,CHN,Asia
2022-07-01,CHN,Pulau Pinang,1048,524,524,CHN,Asia
2022-07-01,CHN,Sabah,308,122,186,CHN,Asia
2022-07-01,CHN,Sarawak,141,62,79,CHN,Asia
2022-07-01,CHN,Selangor,9849,5931,3918,CHN,Asia
2022-07-01,CHN,Terengganu,0,0,0,CHN,Asia
2022-07-01,CHN,W.P. Labuan,0,0,0,CHN,Asia
2022-07-01,CIV,Johor,0,0,0,CIV,Africa
2022-07-01,CIV,Kedah,0,0,0,CIV,Africa
2022-07-01,CIV,Pulau Pinang,0,0,0,CIV,Africa
2022-07-01,CIV,Sabah,0,0,0,CIV,Africa
2022-07-01,CIV,Sarawak,1,0,1,CIV,Africa
2022-07-01,CIV,Selangor,16,11,5,CIV,Africa
2022-07-01,CMR,Johor,2,2,0,CMR,Africa
2022-07-01,CMR,Kedah,0,0,0,CMR,Africa
2022-07-01,CMR,Pulau Pinang,1,1,0,CMR,Africa
2022-07-01,CMR,Sabah,0,0,0,CMR,Africa
2022-07-01,CMR,Sarawak,1,1,0,CMR,Africa
2022-07-01,CMR,Selangor,16,13,3,CMR,Africa
2022-07-01,COD,Johor,0,0,0,COD,Africa
2022-07-01,COD,Pulau Pinang,0,0,0,COD,Africa
2022-07-01,COD,Sarawak,0,0,0,COD,Africa
2022-07-01,COD,Selangor,6,1,5,COD,Africa
2022-07-01,COG,Johor,0,0,0,COG,Africa
2022-07-01,COG,Kedah,0,0,0,COG,Africa
2022-07-01,COG,Selangor,0,0,0,COG,Africa
2022-07-01,COK,Selangor,0,0,0,COK,Oceania
2022-07-01,COL,Johor,27,11,16,COL,Americas
2022-07-01,COL,Kedah,2,0,2,COL,Americas
2022-07-01,COL,Perak,0,0,0,COL,Americas
2022-07-01,COL,Pulau Pinang,5,2,3,COL,Americas
2022-07-01,COL,Sabah,2,2,0,COL,Americas
2022-07-01,COL,Sarawak,2,2,0,COL,Americas
2022-07-01,COL,Selangor,88,41,47,COL,Americas
2022-07-01,COL,W.P. Labuan,0,0,0,COL,Americas
2022-07-01,COM,Johor,0,0,0,COM,Africa
2022-07-01,COM,Kedah,0,0,0,COM,Africa
2022-07-01,COM,Selangor,2,1,1,COM,Africa
2022-07-01,CPV,Johor,0,0,0,CPV,Africa
2022-07-01,CPV,Kedah,0,0,0,CPV,Africa
2022-07-01,CPV,Pulau Pinang,0,0,0,CPV,Africa
2022-07-01,CPV,Sabah,0,0,0,CPV,Africa
2022-07-01,CPV,Selangor,1,1,0,CPV,Africa
2022-07-01,CRI,Johor,11,6,5,CRI,Americas
2022-07-01,CRI,Kedah,0,0,0,CRI,Americas
2022-07-01,CRI,Perak,0,0,0,CRI,Americas
2022-07-01,CRI,Perlis,0,0,0,CRI,Americas
2022-07-01,CRI,Pulau Pinang,6,1,5,CRI,Americas
2022-07-01,CRI,Sabah,0,0,0,CRI,Americas
2022-07-01,CRI,Sarawak,0,0,0,CRI,Americas
2022-07-01,CRI,Selangor,27,12,15,CRI,Americas
2022-07-01,CUB,Johor,10,7,3,CUB,Europe
2022-07-01,CUB,Kedah,0,0,0,CUB,Europe
2022-07-01,CUB,Perlis,0,0,0,CUB,Europe
2022-07-01,CUB,Pulau Pinang,0,0,0,CUB,Europe
2022-07-01,CUB,Sabah,0,0,0,CUB,Europe
2022-07-01,CUB,Sarawak,2,1,1,CUB,Europe
2022-07-01,CUB,Selangor,11,5,6,CUB,Europe
2022-07-01,CYP,Johor,11,9,2,CYP,Americas
2022-07-01,CYP,Kedah,4,2,2,CYP,Americas
2022-07-01,CYP,Perak,2,2,0,CYP,Americas
2022-07-01,CYP,Perlis,0,0,0,CYP,Americas
2022-07-01,CYP,Pulau Pinang,1,0,1,CYP,Americas
2022-07-01,CYP,Sabah,3,2,1,CYP,Americas
2022-07-01,CYP,Sarawak,0,0,0,CYP,Americas
2022-07-01,CYP,Selangor,43,27,16,CYP,Americas
2022-07-01,CZE,Johor,85,56,29,CZE,Asia
2022-07-01,CZE,Kedah,20,9,11,CZE,Asia
2022-07-01,CZE,Kelantan,5,3,2,CZE,Asia
2022-07-01,CZE,Melaka,0,0,0,CZE,Asia
2022-07-01,CZE,Negeri Sembilan,0,0,0,CZE,Asia
2022-07-01,CZE,Perak,2,1,1,CZE,Asia
2022-07-01,CZE,Perlis,4,3,1,CZE,Asia
2022-07-01,CZE,Pulau Pinang,19,12,7,CZE,Asia
2022-07-01,CZE,Sabah,8,4,4,CZE,Asia
2022-07-01,CZE,Sarawak,16,8,8,CZE,Asia
2022-07-01,CZE,Selangor,375,201,174,CZE,Asia
2022-07-01,CZE,W.P. Labuan,0,0,0,CZE,Asia
2022-07-01,DEU,Johor,1486,981,505,DEU,Africa
2022-07-01,DEU,Kedah,245,130,115,DEU,Africa
2022-07-01,DEU,Kelantan,16,10,6,DEU,Africa
2022-07-01,DEU,Melaka,0,0,0,DEU,Africa
2022-07-01,DEU,Negeri Sembilan,0,0,0,DEU,Africa
2022-07-01,DEU,Pahang,1,1,0,DEU,Africa
2022-07-01,DEU,Perak,24,18,6,DEU,Africa
2022-07-01,DEU,Perlis,58,38,20,DEU,Africa
2022-07-01,DEU,Pulau Pinang,412,307,105,DEU,Africa
2022-07-01,DEU,Sabah,124,72,52,DEU,Africa
2022-07-01,DEU,Sarawak,125,74,51,DEU,Africa
2022-07-01,DEU,Selangor,5314,3167,2147,DEU,Africa
2022-07-01,DEU,Terengganu,0,0,0,DEU,Africa
2022-07-01,DEU,W.P. Labuan,1,1,0,DEU,Africa
2022-07-01,DJI,Johor,0,0,0,DJI,Europe
2022-07-01,DJI,Selangor,1,0,1,DJI,Europe
2022-07-01,DMA,Johor,3,3,0,DMA,Europe
2022-07-01,DMA,Kedah,0,0,0,DMA,Europe
2022-07-01,DMA,Pulau Pinang,1,1,0,DMA,Europe
2022-07-01,DMA,Sabah,0,0,0,DMA,Europe
2022-07-01,DMA,Sarawak,0,0,0,DMA,Europe
2022-07-01,DMA,Selangor,22,13,9,DMA,Europe
2022-07-01,DMA,W.P. Labuan,0,0,0,DMA,Europe
2022-07-01,DNK,Johor,235,130,105,DNK,Europe
2022-07-01,DNK,Kedah,32,16,16,DNK,Europe
2022-07-01,DNK,Kelantan,0,0,0,DNK,Europe
2022-07-01,DNK,Melaka,0,0,0,DNK,Europe
2022-07-01,DNK,Negeri Sembilan,0,0,0,DNK,Europe
2022-07-01,DNK,Pahang,0,0,0,DNK,Europe
2022-07-01,DNK,Perak,2,2,0,DNK,Europe
2022-07-01,DNK,Perlis,7,6,1,DNK,Europe
2022-07-01,DNK,Pulau Pinang,38,25,13,DNK,Europe
2022-07-01,DNK,Sabah,24,16,8,DNK,Europe
2022-07-01,DNK,Sarawak,27,17,10,DNK,Europe
2022-07-01,DNK,Selangor,1136,637,499,DNK,Europe
2022-07-01,DNK,W.P. Labuan,0,0,0,DNK,Europe
2022-07-01,DOM,Johor,2,0,2,DOM,Africa
2022-07-01,DOM,Kedah,0,0,0,DOM,Africa
2022-07-01,DOM,Perak,0,0,0,DOM,Africa
2022-07-01,DOM,Perlis,0,0,0,DOM,Africa
2022-07-01,DOM,Pulau Pinang,0,0,0,DOM,Africa
2022-07-01,DOM,Sabah,0,0,0,DOM,Africa
2022-07-01,DOM,Sarawak,0,0,0,DOM,Africa
2022-07-01,DOM,Selangor,15,10,5,DOM,Africa
2022-07-01,DZA,Johor,14,13,1,DZA,Africa
2022-07-01,DZA,Kedah,4,3,1,DZA,Africa
2022-07-01,DZA,Kelantan,0,0,0,DZA,Africa
2022-07-01,DZA,Melaka,0,0,0,DZA,Africa
2022-07-01,DZA,Perak,0,0,0,DZA,Africa
2022-07-01,DZA,Perlis,0,0,0,DZA,Africa
2022-07-01,DZA,Pulau Pinang,1,1,0,DZA,Africa
2022-07-01,DZA,Sabah,5,4,1,DZA,Africa
2022-07-01,DZA,Sarawak,1,1,0,DZA,Africa
2022-07-01,DZA,Selangor,264,144,120,DZA,Africa
2022-07-01,DZA,W.P. Labuan,0,0,0,DZA,Africa
2022-07-01,ECU,Johor,4,2,2,ECU,Americas
2022-07-01,ECU,Kedah,3,1,2,ECU,Americas
2022-07-01,ECU,Perak,0,0,0,ECU,Americas
2022-07-01,ECU,Perlis,0,0,0,ECU,Americas
2022-07-01,ECU,Pulau Pinang,0,0,0,ECU,Americas
2022-07-01,ECU,Sabah,0,0,0,ECU,Americas
2022-07-01,ECU,Sarawak,1,0,1,ECU,Americas
2022-07-01,ECU,Selangor,34,14,20,ECU,Americas
2022-07-01,EGY,Johor,140,112,28,EGY,Americas
2022-07-01,EGY,Kedah,7,4,3,EGY,Americas
2022-07-01,EGY,Kelantan,0,0,0,EGY,Americas
2022-07-01,EGY,Melaka,0,0,0,EGY,Americas
2022-07-01,EGY,Pahang,0,0,0,EGY,Americas
2022-07-01,EGY,Perak,0,0,0,EGY,Americas
2022-07-01,EGY,Perlis,0,0,0,EGY,Americas
2022-07-01,EGY,Pulau Pinang,12,6,6,EGY,Americas
2022-07-01,EGY,Sabah,12,8,4,EGY,Americas
2022-07-01,EGY,Sarawak,6,2,4,EGY,Americas
2022-07-01,EGY,Selangor,1113,666,447,EGY,Americas
2022-07-01,EGY,Terengganu,0,0,0,EGY,Americas
2022-07-01,EGY,W.P. Labuan,0,0,0,EGY,Americas
2022-07-01,ERI,Johor,1,0,1,ERI,Asia
2022-07-01,ERI,Pulau Pinang,0,0,0,ERI,Asia
2022-07-01,ERI,Sabah,0,0,0,ERI,Asia
2022-07-01,ERI,Selangor,7,5,2,ERI,Asia
2022-07-01,ESP,Johor,498,273,225,ESP,Asia
2022-07-01,ESP,Kedah,54,28,26,ESP,Asia
2022-07-01,ESP,Kelantan,10,4,6,ESP,Asia
2022-07-01,ESP,Melaka,0,0,0,ESP,Asia
2022-07-01,ESP,Negeri Sembilan,0,0,0,ESP,Asia
2022-07-01,ESP,Pahang,0,0,0,ESP,Asia
2022-07-01,ESP,Perak,12,8,4,ESP,Asia
2022-07-01,ESP,Perlis,10,5,5,ESP,Asia
2022-07-01,ESP,Pulau Pinang,141,69,72,ESP,Asia
2022-07-01,ESP,Sabah,41,23,18,ESP,Asia
2022-07-01,ESP,Sarawak,63,26,37,ESP,Asia
2022-07-01,ESP,Selangor,2916,1523,1393,ESP,Asia
2022-07-01,ESP,W.P. Labuan,0,0,0,ESP,Asia
2022-07-01,EST,Johor,5,3,2,EST,Asia
2022-07-01,EST,Kedah,0,0,0,EST,Asia
2022-07-01,EST,Kelantan,0,0,0,EST,Asia
2022-07-01,EST,Pahang,0,0,0,EST,Asia
2022-07-01,EST,Perak,1,1,0,EST,Asia
2022-07-01,EST,Perlis,0,0,0,EST,Asia
2022-07-01,EST,Pulau Pinang,2,0,2,EST,Asia
2022-07-01,EST,Sabah,0,0,0,EST,Asia
2022-07-01,EST,Sarawak,0,0,0,EST,Asia
2022-07-01,EST,Selangor,31,16,15,EST,Asia
2022-07-01,EST,W.P. Labuan,0,0,0,EST,Asia
2022-07-01,ETH,Johor,3,1,2,ETH,Europe
2022-07-01,ETH,Kedah,0,0,0,ETH,Europe
2022-07-01,ETH,Pulau Pinang,0,0,0,ETH,Europe
2022-07-01,ETH,Sarawak,0,0,0,ETH,Europe
2022-07-01,ETH,Selangor,34,16,18,ETH,Europe
2022-07-01,FIN,Johor,125,64,61,FIN,Americas
2022-07-01,FIN,Kedah,13,7,6,FIN,Americas
2022-07-01,FIN,Kelantan,0,0,0,FIN,Americas
2022-07-01,FIN,Melaka,0,0,0,FIN,Americas
2022-07-01,FIN,Negeri Sembilan,0,0,0,FIN,Americas
2022-07-01,FIN,Pahang,0,0,0,FIN,Americas
2022-07-01,FIN,Perak,0,0,0,FIN,Americas
2022-07-01,FIN,Perlis,0,0,0,FIN,Americas
2022-07-01,FIN,Pulau Pinang,16,9,7,FIN,Americas
2022-07-01,FIN,Sabah,0,0,0,FIN,Americas
2022-07-01,FIN,Sarawak,3,2,1,FIN,Americas
2022-07-01,FIN,Selangor,227,138,89,FIN,Americas
2022-07-01,FIN,W.P. Labuan,0,0,0,FIN,Americas
2022-07-01,FJI,Johor,54,24,30,FJI,Europe
2022-07-01,FJI,Kedah,1,1,0,FJI,Europe
2022-07-01,FJI,Kelantan,0,0,0,FJI,Europe
2022-07-01,FJI,Perak,0,0,0,FJI,Europe
2022-07-01,FJI,Perlis,0,0,0,FJI,Europe
2022-07-01,FJI,Pulau Pinang,0,0,0,FJI,Europe
2022-07-01,FJI,Sabah,0,0,0,FJI,Europe
2022-07-01,FJI,Sarawak,2,0,2,FJI,Europe
2022-07-01,FJI,Selangor,48,24,24,FJI,Europe
2022-07-01,FRA,Johor,2080,1212,868,FRA,Americas
2022-07-01,FRA,Kedah,159,92,67,FRA,Americas
2022-07-01,FRA,Kelantan,8,6,2,FRA,Americas
2022-07-01,FRA,Melaka,1,1,0,FRA,Americas
2022-07-01,FRA,Negeri Sembilan,0,0,0,FRA,Americas
2022-07-01,FRA,Pahang,4,3,1,FRA,Americas
2022-07-01,FRA,Perak,22,17,5,FRA,Americas
2022-07-01,FRA,Perlis,27,17,10,FRA,Americas
2022-07-01,FRA,Pulau Pinang,275,169,106,FRA,Americas
2022-07-01,FRA,Sabah,131,78,53,FRA,Americas
2022-07-01,FRA,Sarawak,136,73,63,FRA,Americas
2022-07-01,FRA,Selangor,6709,3780,2929,FRA,Americas
2022-07-01,FRA,Terengganu,0,0,0,FRA,Americas
2022-07-01,FRA,W.P. Labuan,0,0,0,FRA,Americas
2022-07-01,FSM,Johor,0,0,0,FSM,Africa
2022-07-01,FSM,Pulau Pinang,0,0,0,FSM,Africa
2022-07-01,FSM,Selangor,0,0,0,FSM,Africa
2022-07-01,GAB,Johor,0,0,0,GAB,Africa
2022-07-01,GAB,Pulau Pinang,0,0,0,GAB,Africa
2022-07-01,GAB,Sarawak,0,0,0,GAB,Africa
2022-07-01,GAB,Selangor,7,5,2,GAB,Africa
2022-07-01,GBR,Johor,3444,2214,1230,GBR,Americas
2022-07-01,GBR,Kedah,451,262,189,GBR,Americas
2022-07-01,GBR,Kelantan,7,4,3,GBR,Americas
2022-07-01,GBR,Melaka,1,1,0,GBR,Americas
2022-07-01,GBR,Negeri Sembilan,1,1,0,GBR,Americas
2022-07-01,GBR,Pahang,2,2,0,GBR,Americas
2022-07-01,GBR,Perak,97,56,41,GBR,Americas
2022-07-01,GBR,Perlis,120,68,52,GBR,Americas
2022-07-01,GBR,Pulau Pinang,898,538,360,GBR,Americas
2022-07-01,GBR,Sabah,601,328,273,GBR,Americas
2022-07-01,GBR,Sarawak,296,179,117,GBR,Americas
2022-07-01,GBR,Selangor,14178,8171,6007,GBR,Americas
2022-07-01,GBR,Terengganu,0,0,0,GBR,Americas
2022-07-01,GBR,W.P. Labuan,3,2,1,GBR,Americas
2022-07-01,GEO,Johor,2,2,0,GEO,Europe
2022-07-01,GEO,Kedah,0,0,0,GEO,Europe
2022-07-01,GEO,Melaka,0,0,0,GEO,Europe
2022-07-01,GEO,Perak,0,0,0,GEO,Europe
2022-07-01,GEO,Perlis,0,0,0,GEO,Europe
2022-07-01,GEO,Pulau Pinang,0,0,0,GEO,Europe
2022-07-01,GEO,Sabah,0,0,0,GEO,Europe
2022-07-01,GEO,Sarawak,0,0,0,GEO,Europe
2022-07-01,GEO,Selangor,17,10,7,GEO,Europe
2022-07-01,GHA,Johor,3,3,0,GHA,Africa
2022-07-01,GHA,Kedah,0,0,0,GHA,Africa
2022-07-01,GHA,Kelantan,0,0,0,GHA,Africa
2022-07-01,GHA,Pulau Pinang,0,0,0,GHA,Africa
2022-07-01,GHA,Sabah,0,0,0,GHA,Africa
2022-07-01,GHA,Sarawak,0,0,0,GHA,Africa
2022-07-01,GHA,Selangor,34,26,8,GHA,Africa
2022-07-01,GIB,Johor,0,0,0,GIB,Asia
2022-07-01,GIB,Sarawak,1,0,1,GIB,Asia
2022-07-01,GIN,Johor,0,0,0,GIN,Africa
2022-07-01,GIN,Kedah,0,0,0,GIN,Africa
2022-07-01,GIN,Kelantan,0,0,0,GIN,Africa
2022-07-01,GIN,Perlis,0,0,0,GIN,Africa
2022-07-01,GIN,Pulau Pinang,0,0,0,GIN,Africa
2022-07-01,GIN,Sabah,0,0,0,GIN,Africa
2022-07-01,GIN,Sarawak,0,0,0,GIN,Africa
2022-07-01,GIN,Selangor,23,19,4,GIN,Africa
2022-07-01,GLP,Selangor,0,0,0,GLP,Europe
2022-07-01,GMB,Johor,0,0,0,GMB,Europe
2022-07-01,GMB,Kedah,0,0,0,GMB,Europe
2022-07-01,GMB,Kelantan,0,0,0,GMB,Europe
2022-07-01,GMB,Pulau Pinang,0,0,0,GMB,Europe
2022-07-01,GMB,Sabah,0,0,0,GMB,Europe
2022-07-01,GMB,Sarawak,0,0,0,GMB,Europe
2022-07-01,GMB,Selangor,6,3,3,GMB,Europe
2022-07-01,GNB,Johor,0,0,0,GNB,Asia
2022-07-01,GNB,Selangor,0,0,0,GNB,Asia
2022-07-01,GNQ,Johor,0,0,0,GNQ,Americas
2022-07-01,GNQ,Selangor,1,1,0,GNQ,Americas
2022-07-01,GRC,Johor,22,16,6,GRC,Europe
2022-07-01,GRC,Kedah,10,8,2,GRC,Europe
2022-07-01,GRC,Kelantan,1,0,1,GRC,Europe
2022-07-01,GRC,Melaka,0,0,0,GRC,Europe
2022-07-01,GRC,Negeri Sembilan,0,0,0,GRC,Europe
2022-07-01,GRC,Pahang,0,0,0,GRC,Europe
2022-07-01,GRC,Perak,0,0,0,GRC,Europe
2022-07-01,GRC,Perlis,1,0,1,GRC,Europe
2022-07-01,GRC,Pulau Pinang,2,2,0,GRC,Europe
2022-07-01,GRC,Sabah,2,1,1,GRC,Europe
2022-07-01,GRC,Sarawak,3,3,0,GRC,Europe
2022-07-01,GRC,Selangor,105,71,34,GRC,Europe
2022-07-01,GRD,Johor,5,2,3,GRD,Americas
2022-07-01,GRD,Kedah,0,0,0,GRD,Americas
2022-07-01,GRD,Pulau Pinang,0,0,0,GRD,Americas
2022-07-01,GRD,Sabah,0,0,0,GRD,Americas
2022-07-01,GRD,Sarawak,0,0,0,GRD,Americas
2022-07-01,GRD,Selangor,10,5,5,GRD,Americas
2022-07-01,GRL,Johor,0,0,0,GRL,Americas
2022-07-01,GRL,Selangor,0,0,0,GRL,Americas
2022-07-01,GTM,Johor,1,0,1,GTM,Americas
2022-07-01,GTM,Kedah,0,0,0,GTM,Americas
2022-07-01,GTM,Pahang,0,0,0,GTM,Americas
2022-07-01,GTM,Perak,0,0,0,GTM,Americas
2022-07-01,GTM,Pulau Pinang,0,0,0,GTM,Americas
2022-07-01,GTM,Sabah,0,0,0,GTM,Americas
2022-07-01,GTM,Sarawak,0,0,0,GTM,Americas
2022-07-01,GTM,Selangor,9,7,2,GTM,Americas
2022-07-01,GTM,W.P. Labuan,0,0,0,GTM,Americas
2022-07-01,GUY,Johor,0,0,0,GUY,Asia
2022-07-01,GUY,Kedah,0,0,0,GUY,Asia
2022-07-01,GUY,Pulau Pinang,0,0,0,GUY,Asia
2022-07-01,GUY,Sarawak,0,0,0,GUY,Asia
2022-07-01,GUY,Selangor,1,0,1,GUY,Asia
2022-07-01,HKG,Johor,0,0,0,HKG,Asia
2022-07-01,HKG,Kedah,0,0,0,HKG,Asia
2022-07-01,HKG,Kelantan,0,0,0,HKG,Asia
2022-07-01,HKG,Pahang,0,0,0,HKG,Asia
2022-07-01,HKG,Perak,33,10,23,HKG,Asia
2022-07-01,HKG,Perlis,1,1,0,HKG,Asia
2022-07-01,HKG,Pulau Pinang,12,8,4,HKG,Asia
2022-07-01,HKG,Sabah,53,27,26,HKG,Asia
2022-07-01,HKG,Sarawak,42,23,19,HKG,Asia
2022-07-01,HKG,Selangor,12,7,5,HKG,Asia
2022-07-01,HKG,Terengganu,0,0,0,HKG,Asia
2022-07-01,HMD,Johor,0,0,0,HMD,Asia
2022-07-01,HND,Johor,4,0,4,HND,Europe
2022-07-01,HND,Kedah,0,0,0,HND,Europe
2022-07-01,HND,Perak,0,0,0,HND,Europe
2022-07-01,HND,Pulau Pinang,0,0,0,HND,Europe
2022-07-01,HND,Sabah,0,0,0,HND,Europe
2022-07-01,HND,Sarawak,0,0,0,HND,Europe
2022-07-01,HND,Selangor,10,7,3,HND,Europe
2022-07-01,HRV,Johor,25,16,9,HRV,Africa
2022-07-01,HRV,Kedah,1,0,1,HRV,Africa
2022-07-01,HRV,Kelantan,0,0,0,HRV,Africa
2022-07-01,HRV,Melaka,0,0,0,HRV,Africa
2022-07-01,HRV,Pahang,0,0,0,HRV,Africa
2022-07-01,HRV,Perak,0,0,0,HRV,Africa
2022-07-01,HRV,Perlis,0,0,0,HRV,Africa
2022-07-01,HRV,Pulau Pinang,2,1,1,HRV,Africa
2022-07-01,HRV,Sabah,3,3,0,HRV,Africa
2022-07-01,HRV,Sarawak,0,0,0,HRV,Africa
2022-07-01,HRV,Selangor,96,66,30,HRV,Africa
2022-07-01,HTI,Johor,5,4,1,HTI,Asia
2022-07-01,HTI,Kedah,0,0,0,HTI,Asia
2022-07-01,HTI,Kelantan,0,0,0,HTI,Asia
2022-07-01,HTI,Perak,0,0,0,HTI,Asia
2022-07-01,HTI,Pulau Pinang,0,0,0,HTI,Asia
2022-07-01,HTI,Sabah,0,0,0,HTI,Asia
2022-07-01,HTI,Selangor,7,4,3,HTI,Asia
2022-07-01,HUN,Johor,64,50,14,HUN,Asia
2022-07-01,HUN,Kedah,13,4,9,HUN,Asia
2022-07-01,HUN,Kelantan,0,0,0,HUN,Asia
2022-07-01,HUN,Pahang,0,0,0,HUN,Asia
2022-07-01,HUN,Perak,2,2,0,HUN,Asia
2022-07-01,HUN,Perlis,3,3,0,HUN,Asia
2022-07-01,HUN,Pulau Pinang,19,11,8,HUN,Asia
2022-07-01,HUN,Sabah,9,5,4,HUN,Asia
2022-07-01,HUN,Sarawak,8,3,5,HUN,Asia
2022-07-01,HUN,Selangor,234,126,108,HUN,Asia
2022-07-01,HUN,W.P. Labuan,0,0,0,HUN,Asia
2022-07-01,IDN,Johor,84876,45924,38952,IDN,Americas
2022-07-01,IDN,Kedah,1658,661,997,IDN,Americas
2022-07-01,IDN,Kelantan,89,53,36,IDN,Americas
2022-07-01,IDN,Melaka,6231,2663,3568,IDN,Americas
2022-07-01,IDN,Negeri Sembilan,6081,4051,2030,IDN,Americas
